Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,image
11527,11527,11527,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00005640.jpg
35261,35261,35261,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/HZBM-00000439.jpg
21647,21647,21647,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/SBX1970_3.jpg
45535,45535,45535,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/CVT_Low_Qual/I127999_C1.jpg
35838,35838,35838,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00008665.jpg
50099,50099,50099,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000019414.jpg
31451,31451,31451,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/WLSH-00000158.jpg
19597,19597,19597,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I102306_C1.jpg
33861,33861,33861,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00031621.jpg
43788,43788,43788,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/CVT_Low_Qual/I359383_C1.jpg
42542,42542,42542,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/ALTS_NHS_Low_Qual/I356693_C2.jpg
18149,18149,18149,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/SBX1853_1.jpg
19316,19316,19316,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I506771_C2.jpg
31865,31865,31865,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00027856.jpg
31046,31046,31046,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00022679.jpg
12102,12102,12102,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00014106.jpg
25740,25740,25740,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria_No_DC_Labels/HFLD-00014037.jpg
68010,68010,68010,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000006883.jpg
59757,59757,59757,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000017467.jpg
54029,54029,54029,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000010489.jpg
62266,62266,62266,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000019374.jpg
7515,7515,7515,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00006240.jpg
29050,29050,29050,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00039309.jpg
5579,5579,5579,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00013260.jpg
4264,4264,4264,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00016817.jpg
23058,23058,23058,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I167288_C2.jpg
48343,48343,48343,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/IRIS_DR/DOM 000013 004.jpeg
21837,21837,21837,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I527073_C1.jpg
33288,33288,33288,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00015609.jpg
46031,46031,46031,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/CVT_Low_Qual/SBX1297_1.jpg
51995,51995,51995,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000004134.jpg
20550,20550,20550,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I348296_C2.jpg
63458,63458,63458,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000002115.jpg
24895,24895,24895,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria_No_DC_Labels/HFLD-00009116.jpg
60007,60007,60007,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000007166.jpg
47617,47617,47617,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/CVT_Low_Qual/I779381_C1.jpg
7441,7441,7441,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00014523.jpg
22344,22344,22344,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I479474_C1.jpg
57597,57597,57597,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000006237.jpg
21970,21970,21970,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I792386_C1.jpg
28422,28422,28422,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/HZBM-00000088.jpg
21372,21372,21372,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I629663_C1.jpg
68905,68905,68905,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000005394.jpg
8529,8529,8529,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00017305.jpg
444,444,444,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/mobileODT_harvard_masked_images/QLGF-00001554.jpg
17201,17201,17201,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/GYFZ-00005593.jpg
6627,6627,6627,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00000532.jpg
47791,47791,47791,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/IRIS_cambodia/MSK 000012 008.jpeg
48946,48946,48946,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/IRIS_DR/DOM 000012 008.jpeg
30717,30717,30717,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00051662.jpg
5013,5013,5013,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00008992.jpg
9451,9451,9451,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00005648.jpg
23413,23413,23413,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria_No_DC_Labels/HFLD-00003246.jpg
36579,36579,36579,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00053724.jpg
6350,6350,6350,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00005311.jpg
6196,6196,6196,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00018056.jpg
51577,51577,51577,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000019802.jpg
25211,25211,25211,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria_No_DC_Labels/HFLD-00007512.jpg
4363,4363,4363,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00016526.jpg
36031,36031,36031,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/WLFP-00000309.jpg
27026,27026,27026,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00018674.jpg
1805,1805,1805,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/mobileODT_harvard_masked_images/QLGF-00004766.jpg
10925,10925,10925,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00012174.jpg
43338,43338,43338,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/CVT_Low_Qual/I206907_C1.jpg
29887,29887,29887,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PLYF-00000096.jpg
22089,22089,22089,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I205829_C2.jpg
33323,33323,33323,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00042202.jpg
4472,4472,4472,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00008458.jpg
33034,33034,33034,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00007278.jpg
54612,54612,54612,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000020672.jpg
46753,46753,46753,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/CVT_Low_Qual/I440484_C1.jpg
24345,24345,24345,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria_No_DC_Labels/HFLD-00019026.jpg
26345,26345,26345,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria_No_DC_Labels/HFLD-00005418.jpg
23313,23313,23313,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/GYFZ-00005943.jpg
13058,13058,13058,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00004158.jpg
17479,17479,17479,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/SBX2258_2.jpg
14948,14948,14948,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00002827.jpg
64818,64818,64818,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000009860.jpg
35945,35945,35945,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/BSPR-00000075.jpg
40436,40436,40436,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00009374.jpg
61380,61380,61380,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000011866.jpg
29005,29005,29005,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/WLSH-00000261.jpg
67527,67527,67527,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000010724.jpg
16670,16670,16670,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00011760.jpg
57053,57053,57053,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000011035.jpg
66609,66609,66609,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000006890.jpg
46909,46909,46909,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/CVT_Low_Qual/I555584_C1.jpg
8042,8042,8042,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00005610.jpg
68155,68155,68155,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000018756.jpg
26416,26416,26416,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria_No_DC_Labels/HFLD-00008282.jpg
15069,15069,15069,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00012328.jpg
47446,47446,47446,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/CVT_Low_Qual/SBX1095_1.jpg
15939,15939,15939,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00005078.jpg
37286,37286,37286,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00016120.jpg
54737,54737,54737,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000014447.jpg
70445,70445,70445,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000001868.jpg
50565,50565,50565,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000005084.jpg
67292,67292,67292,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000001379.jpg
71263,71263,71263,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000013240.jpg
51242,51242,51242,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000004481.jpg
4129,4129,4129,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00002112.jpg
24961,24961,24961,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria_No_DC_Labels/HFLD-00011841.jpg
65317,65317,65317,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000017310.jpg
54836,54836,54836,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000008495.jpg
8788,8788,8788,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00002105.jpg
34115,34115,34115,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00022035.jpg
14921,14921,14921,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00011299.jpg
27622,27622,27622,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/ZRQB-00000083.jpg
67878,67878,67878,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000006114.jpg
33020,33020,33020,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00027113.jpg
24470,24470,24470,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria_No_DC_Labels/HFLD-00001907.jpg
14938,14938,14938,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00002202.jpg
27753,27753,27753,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00031821.jpg
34585,34585,34585,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00004997.jpg
34210,34210,34210,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00024473.jpg
46055,46055,46055,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/CVT_Low_Qual/I418553_C1.jpg
59802,59802,59802,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000009802.jpg
17853,17853,17853,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I510518_C2.jpg
27665,27665,27665,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00012153.jpg
39881,39881,39881,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00041001.jpg
23336,23336,23336,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I147688_C2.jpg
39864,39864,39864,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00032356.jpg
67636,67636,67636,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000001377.jpg
5952,5952,5952,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00014993.jpg
32943,32943,32943,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00038157.jpg
39607,39607,39607,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00051428.jpg
59273,59273,59273,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000017565.jpg
50221,50221,50221,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000020243.jpg
60775,60775,60775,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000015222.jpg
3886,3886,3886,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00014577.jpg
30534,30534,30534,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00047791.jpg
36105,36105,36105,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00021691.jpg
6692,6692,6692,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00015758.jpg
42198,42198,42198,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/WLFP-00000477.jpg
21794,21794,21794,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I334580_C2.jpg
17756,17756,17756,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I210697_C1.jpg
20718,20718,20718,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I211180_C2.jpg
18380,18380,18380,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I842391_C1.jpg
17687,17687,17687,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I150786_C2.jpg
49468,49468,49468,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria_No_Qual_Labels/HFLD-00006631.jpg
25140,25140,25140,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria_No_DC_Labels/HFLD-00009221.jpg
64045,64045,64045,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000010063.jpg
18305,18305,18305,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I197264_C2.jpg
65478,65478,65478,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000002808.jpg
7481,7481,7481,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00001111.jpg
54389,54389,54389,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000001444.jpg
39984,39984,39984,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00026926.jpg
28126,28126,28126,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00002399.jpg
28319,28319,28319,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00033769.jpg
31837,31837,31837,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00049546.jpg
70188,70188,70188,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000008950.jpg
18140,18140,18140,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I836218_C1.jpg
23314,23314,23314,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I253978_C1.jpg
69706,69706,69706,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000003709.jpg
49925,49925,49925,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/remaining_84_images_without_information/HFLD-00009968.jpg
41250,41250,41250,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/WLFP-00000630.jpg
58907,58907,58907,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000002504.jpg
36385,36385,36385,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00046976.jpg
11189,11189,11189,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00001892.jpg
65533,65533,65533,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000015929.jpg
70797,70797,70797,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000003409.jpg
40851,40851,40851,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/WLSH-00000339.jpg
65245,65245,65245,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000017908.jpg
26305,26305,26305,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria_No_DC_Labels/HFLD-00003563.jpg
51988,51988,51988,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000014376.jpg
8277,8277,8277,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00000854.jpg
21769,21769,21769,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I196688_C2.jpg
17643,17643,17643,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/GYFZ-00005411.jpg
22269,22269,22269,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I400361_C1.jpg
59719,59719,59719,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000017096.jpg
20933,20933,20933,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I721911_C2.jpg
67920,67920,67920,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/PAVE_up_to_04122024/000016016.jpg
45755,45755,45755,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/CVT_Low_Qual/I321611_C1.jpg
1491,1491,1491,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/mobileODT_harvard_masked_images/QLGF-00003032.jpg
34105,34105,34105,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00006042.jpg
41638,41638,41638,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/WLSH-00000171.jpg
37385,37385,37385,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/NEVADA/PUBL00004636.jpg
19599,19599,19599,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/SEED/I219591_C2.jpg
46599,46599,46599,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/CVT_Low_Qual/I161609_C1.jpg
46708,46708,46708,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/CVT_Low_Qual/SBX2048_1.jpg
14777,14777,14777,/scratch/alpine/cclark@xsede.org/data/cervix/PAVE/Itoju_Nigeria/HFLD-00018253.jpg
